timestamp,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65
2025-06-04 09:05:58,121708.6,122264.7,24713.9,24714.3,24701.9,18588.9,18590.4,18585.4,34926.1,34919.2,34940.1,23474.2,23458.0,23467.8,222484.2,221834.9,3005.8,2997.6,1945.0,2167719.2,1945.1,1100.2,1100.1,1100.1,2865.1,2865.3,2864.9,1758.3,1758.7,1759.3,4824.3,4824.0,8740.5,8741.9,7252.8,7254.3,7252.5,1544.3,1544.1,1544.5,10782.5,10782.2,10786.3,4053.1,4054.5,4055.7,47325.9,47327.8,2372830.0,2371881.2,3011.1,3009.7,3009.1,3033.2,3032.9,3033.2,1100.4,1100.4,1100.4,1830.7,1829.3,1829.3,5553.9,5552.7,26.690001,34.810001
2025-06-04 09:06:00,122009.2,122705.1,24718.8,24713.5,24726.6,18591.9,18584.6,18593.6,34924.1,34923.9,34933.3,23478.1,23475.5,23471.3,222142.5,223280.2,3005.7,2997.4,1944.8,2228398.8,1944.9,1100.2,1100.2,1100.1,2865.5,2864.9,2864.6,1758.2,1758.8,1759.6,4824.5,4824.2,8740.9,8742.7,7251.8,7251.6,7252.3,1544.3,1544.0,1544.4,10782.3,10781.8,10782.7,4050.3,4052.0,4053.1,47348.0,47358.4,2203150.8,2254660.2,3011.6,3009.5,3009.1,3032.9,3032.7,3032.8,1100.4,1100.4,1100.4,1830.8,1829.0,1829.5,5553.9,5553.1,26.690001,34.849998
2025-06-04 09:06:02,122097.2,122277.3,24711.0,24715.1,24720.9,18587.7,18584.3,18600.1,34912.4,34916.6,34930.6,23477.4,23464.9,23469.7,223305.4,223322.2,3005.8,2997.6,1944.6,2163765.0,1944.7,1100.1,1100.1,1100.1,2864.9,2864.6,2864.5,1758.1,1759.0,1759.4,4823.5,4824.2,8744.1,8745.0,7252.8,7253.7,7249.1,1544.3,1544.2,1544.6,10777.6,10778.1,10782.0,4051.0,4053.5,4056.3,47319.6,47346.9,2332699.0,2402142.2,3011.9,3009.7,3009.4,3032.9,3032.7,3033.6,1100.4,1100.4,1100.4,1831.0,1829.4,1829.5,5554.5,5553.7,26.68,34.91
2025-06-04 09:06:04,122230.6,122476.9,24723.1,24721.7,24713.2,18585.6,18590.1,18585.2,34926.8,34957.0,34925.7,23475.4,23472.6,23468.8,221495.2,222150.8,3006.0,2998.0,1945.0,2111384.0,1945.1,1100.1,1100.1,1100.1,2865.9,2865.7,2865.4,1757.8,1758.5,1759.0,4824.0,4824.3,8741.4,8742.0,7251.5,7251.4,7250.7,1544.3,1544.3,1544.7,10776.6,10781.1,10775.8,4051.1,4054.2,4058.2,47318.1,47283.7,2316752.5,2088704.4,3011.3,3009.6,3009.1,3033.0,3032.8,3033.0,1100.4,1100.4,1100.4,1831.0,1829.1,1829.7,5557.3,5556.4,26.700001,34.91
2025-06-04 09:06:06,122373.2,122284.9,24720.3,24707.2,24703.2,18598.2,18588.6,18594.7,34943.0,34961.0,34947.5,23454.9,23456.4,23452.2,222379.9,222234.0,3006.2,2997.9,1944.9,2129196.8,1944.7,1100.2,1100.1,1100.1,2865.4,2865.4,2864.7,1758.1,1758.6,1759.6,4824.8,4823.6,8738.9,8741.9,7251.8,7250.7,7251.5,1544.3,1544.4,1544.6,10785.4,10784.3,10784.1,4053.1,4057.5,4060.2,47483.4,47379.5,2174873.8,2276731.2,3012.1,3010.5,3010.0,3033.2,3033.1,3032.8,1100.4,1100.4,1100.4,1831.1,1829.1,1829.7,5554.1,5553.3,26.68,34.970001
2025-06-04 09:06:08,122243.3,122551.6,24718.1,24708.2,24720.8,18596.4,18597.4,18601.6,34924.9,34928.5,34928.5,23478.5,23483.7,23478.3,222088.4,222096.7,3006.2,2997.8,1944.9,2192967.8,1944.8,1100.2,1100.1,1100.1,2866.3,2865.4,2865.0,1758.0,1759.0,1759.3,4824.6,4824.5,8743.3,8744.5,7252.7,7252.1,7250.7,1544.6,1544.4,1544.7,10766.0,10779.0,10776.4,4055.2,4055.8,4057.3,47289.2,47313.2,2157075.5,2374730.2,3012.5,3010.5,3009.8,3033.0,3032.9,3033.0,1100.4,1100.4,1100.4,1831.4,1829.7,1830.1,5555.4,5554.1,26.690001,35.02
2025-06-04 09:06:10,122346.7,122575.7,24704.9,24722.7,24732.8,18597.5,18590.4,18593.4,34931.3,34923.0,34941.2,23465.8,23457.9,23471.5,222739.2,221868.1,3006.2,2998.0,1944.7,2134177.2,1945.1,1100.2,1100.1,1100.1,2866.5,2866.2,2865.5,1758.1,1758.8,1759.5,4825.1,4825.1,8741.1,8742.9,7253.0,7252.9,7252.9,1544.9,1544.3,1544.8,10780.5,10781.3,10782.7,4057.1,4057.9,4058.3,47305.8,47324.0,2294790.2,2347936.8,3012.4,3011.0,3010.6,3033.0,3032.5,3033.1,1100.4,1100.4,1100.4,1831.8,1830.0,1830.2,5555.2,5553.6,26.690001,35.060001
2025-06-04 09:06:12,122202.9,122460.5,24719.5,24718.6,24714.4,18586.3,18593.0,18586.7,34921.1,34931.7,34936.7,23463.0,23458.4,23467.8,222961.1,222363.2,3006.6,2998.4,1944.9,2266724.5,1944.9,1100.2,1100.1,1100.1,2867.2,2866.4,2865.7,1757.8,1758.5,1758.8,4825.2,4823.6,8739.9,8741.9,7250.3,7251.1,7251.9,1544.9,1544.6,1545.0,10781.2,10786.6,10784.9,4051.7,4056.2,4055.0,47335.9,47327.4,2307738.0,2224220.0,3013.1,3011.4,3011.3,3032.8,3032.5,3033.0,1100.4,1100.4,1100.4,1831.8,1830.0,1830.1,5554.7,5554.9,26.68,34.990002
2025-06-04 09:06:14,121827.4,122360.6,24722.9,24715.2,24734.1,18619.4,18615.5,18624.9,34931.3,34918.0,34924.3,23462.7,23472.6,23479.1,222096.7,222379.9,3006.5,2997.8,1945.0,2253803.5,1945.1,1100.1,1100.1,1100.1,2867.6,2867.9,2867.6,1757.6,1758.7,1759.3,4824.7,4823.4,8746.0,8744.8,7248.4,7250.3,7249.3,1545.0,1544.7,1545.2,10785.2,10781.4,10784.8,4055.1,4056.3,4056.5,47341.8,47335.9,2147702.0,2281987.5,3013.7,3012.1,3011.4,3033.8,3033.3,3033.3,1100.4,1100.4,1100.3,1831.6,1829.8,1830.1,5554.5,5554.7,26.690001,35.029999
2025-06-04 09:06:16,122363.1,122331.6,24702.4,24726.2,24711.3,18605.7,18610.4,18618.0,34949.6,34923.0,34961.9,23473.4,23466.5,23453.5,222363.2,221859.8,3006.3,2998.1,1944.7,2222553.0,1944.8,1100.1,1100.1,1100.1,2867.7,2868.0,2866.8,1757.6,1758.5,1759.2,4824.8,4824.6,8742.3,8745.6,7249.0,7249.5,7249.5,1545.0,1544.8,1545.3,10787.7,10784.9,10793.3,4063.8,4065.3,4067.9,47388.7,47368.1,2298347.5,2414366.0,3013.6,3011.9,3011.5,3033.9,3033.5,3033.6,1100.4,1100.4,1100.4,1831.9,1830.4,1830.7,5553.7,5553.4,26.690001,35.0
2025-06-04 09:06:18,121898.8,122107.3,24724.4,24727.8,24708.8,18617.1,18626.6,18615.4,34945.0,34955.7,34936.3,23467.3,23475.7,23470.2,221181.2,222994.7,3006.3,2998.2,1945.3,2642414.0,1945.3,1100.1,1100.1,1100.1,2868.2,2867.8,2868.1,1758.2,1758.6,1759.3,4824.8,4825.1,8740.4,8743.2,7250.8,7249.2,7249.2,1544.9,1544.7,1545.2,10791.5,10786.4,10783.7,4058.1,4057.3,4062.3,47299.6,47319.6,2304599.2,2270629.5,3014.0,3012.2,3011.9,3033.6,3033.4,3033.5,1100.4,1100.4,1100.4,1831.7,1829.9,1830.4,5554.6,5553.9,26.700001,34.98
2025-06-04 09:06:19,121981.6,122282.3,24722.0,24708.7,24707.0,18632.3,18634.5,18632.0,34936.5,34945.0,34934.2,23455.7,23462.0,23441.9,220971.0,222105.0,3006.6,2998.4,1945.2,2134945.5,1945.5,1100.1,1100.1,1100.1,2868.2,2867.3,2867.6,1758.2,1758.9,1759.8,4824.9,4824.4,8737.4,8741.2,7248.1,7248.9,7250.5,1545.2,1544.8,1545.3,10784.8,10783.4,10781.3,4056.6,4056.9,4060.6,47316.2,47341.0,2243148.0,2306391.8,3014.7,3012.8,3012.2,3033.9,3033.3,3033.7,1100.4,1100.4,1100.3,1831.9,1830.2,1830.9,5554.4,5553.7,26.700001,35.02
2025-06-04 09:06:22,122308.8,122339.1,24711.8,24714.5,24722.3,18622.6,18621.5,18621.8,34963.2,34927.1,35034.4,23471.3,23464.1,23467.0,222835.4,222038.5,3006.5,2998.4,1945.3,2110632.2,1945.4,1100.1,1100.1,1100.1,2868.2,2867.8,2867.6,1758.4,1759.2,1759.6,4825.4,4824.9,8743.0,8741.7,7250.8,7251.6,7249.5,1545.3,1545.2,1545.5,10779.6,10786.5,10786.8,4054.5,4056.7,4060.2,47351.8,47328.1,2340062.2,2250809.8,3014.9,3012.9,3012.8,3034.3,3034.0,3034.0,1100.4,1100.4,1100.4,1832.3,1830.3,1830.5,5555.7,5555.4,26.690001,35.07
2025-06-04 09:06:26,122401.0,122119.8,24719.8,24726.3,24688.3,18618.9,18622.6,18630.2,34915.8,34955.1,34930.4,23471.9,23468.7,23480.1,222534.3,221569.6,3006.7,2998.4,1945.1,2123859.5,1945.4,1100.1,1100.1,1100.1,2868.7,2868.8,2868.6,1758.5,1759.0,1760.0,4825.9,4825.2,8741.1,8739.8,7254.2,7251.2,7250.5,1544.9,1544.9,1545.4,10790.7,10786.3,10788.5,4056.7,4057.1,4059.4,47312.3,47314.3,2245696.2,2205608.8,3015.1,3014.0,3013.2,3034.3,3033.8,3034.2,1100.4,1100.3,1100.4,1832.3,1830.6,1830.7,5555.1,5554.7,26.690001,34.959999
2025-06-04 09:06:28,122153.8,123532.4,24726.9,24729.3,24716.4,18621.9,18624.2,18618.9,34950.7,34952.5,34964.2,23491.1,23488.3,23480.1,221420.7,222559.4,3006.8,2998.7,1945.5,2173279.5,1945.6,1100.1,1100.1,1100.1,2868.8,2868.9,2868.1,1758.6,1759.0,1759.4,4825.3,4825.7,8740.7,8742.1,7249.2,7251.7,7251.1,1545.3,1545.1,1545.5,10793.7,10795.2,10795.9,4058.0,4060.5,4060.4,47329.8,47345.7,2274984.5,2370932.8,3015.6,3014.0,3013.7,3034.2,3033.9,3033.8,1100.4,1100.4,1100.4,1832.7,1831.1,1831.3,5555.2,5555.5,26.690001,35.02
2025-06-04 09:06:30,122484.5,122344.2,24725.6,24727.5,24736.1,18629.0,18630.0,18633.0,34939.2,34943.7,34969.9,23498.1,23488.5,23482.9,222396.6,221876.5,3006.9,2998.6,1945.5,2109131.2,1945.8,1100.2,1100.1,1100.1,2868.5,2868.4,2868.4,1758.9,1759.9,1760.3,4826.2,4825.5,8742.7,8741.0,7250.8,7251.2,7249.0,1545.3,1545.1,1545.7,10791.1,10790.0,10789.1,4054.0,4054.1,4056.3,47333.3,47339.9,2239759.8,2279356.2,3016.2,3014.0,3013.9,3034.5,3034.1,3034.3,1100.4,1100.4,1100.4,1832.9,1830.8,1831.1,5554.4,5554.5,26.690001,34.98
2025-06-04 09:06:32,122202.9,122476.9,24720.2,24735.2,24729.2,18611.1,18616.7,18624.1,34970.3,34953.5,34974.8,23469.0,23471.0,23482.8,222217.4,221810.0,3007.1,2998.8,1945.7,2090176.6,1945.8,1100.2,1100.1,1100.1,2868.9,2869.3,2868.7,1758.9,1759.3,1759.8,4826.1,4825.9,8744.1,8744.5,7252.4,7250.5,7250.9,1545.4,1545.4,1545.7,10775.2,10779.7,10793.0,4056.6,4057.7,4058.5,47332.5,47372.8,2211365.5,2295678.5,3016.2,3014.6,3014.0,3033.8,3033.3,3034.0,1100.4,1100.4,1100.4,1832.8,1830.7,1831.0,5556.1,5556.8,26.690001,35.02
2025-06-04 09:06:34,122184.0,122208.0,24730.0,24729.1,24718.9,18621.3,18623.3,18624.7,34954.7,34979.7,34941.8,23483.8,23473.3,23489.3,221350.4,221267.8,3007.0,2998.6,1945.5,2211365.5,1945.8,1100.2,1100.1,1100.1,2870.1,2869.6,2869.4,1759.1,1759.4,1760.1,4826.1,4824.7,8747.2,8746.2,7253.4,7251.9,7251.0,1545.8,1545.6,1545.8,10789.5,10791.4,10791.5,4057.7,4057.7,4059.9,47322.1,47294.5,2239759.8,2230074.5,3017.1,3014.8,3014.5,3034.0,3033.9,3034.2,1100.4,1100.4,1100.3,1832.9,1831.0,1831.2,5557.1,5555.5,26.719999,34.990002
2025-06-04 09:06:36,122195.4,122455.4,24736.1,24724.9,24727.4,18626.6,18626.8,18620.9,34963.0,34952.3,34960.0,23492.3,23488.4,23479.6,222021.8,222313.2,3007.2,2998.8,1945.8,2203969.5,1945.9,1100.2,1100.1,1100.1,2870.4,2870.3,2870.5,1758.8,1759.5,1760.0,4826.1,4825.4,8744.3,8745.7,7249.7,7249.9,7250.2,1545.5,1545.3,1545.7,10794.8,10800.4,10802.6,4056.6,4056.4,4057.3,47356.9,47322.9,2253803.5,2237224.8,3016.7,3015.2,3014.1,3034.3,3034.2,3034.2,1100.4,1100.4,1100.4,1832.9,1831.0,1831.3,5556.6,5556.5,26.690001,34.950001
2025-06-04 09:06:38,122104.7,122645.4,24726.0,24734.1,24727.1,18621.4,18623.4,18621.0,34956.1,34953.3,34963.8,23494.5,23482.0,23494.9,221972.0,222446.7,3007.2,2999.1,1945.6,2190538.0,1945.7,1100.1,1100.1,1100.1,2869.9,2869.1,2869.0,1759.3,1759.8,1760.4,4825.5,4825.3,8744.9,8743.2,7250.3,7250.6,7251.4,1545.6,1545.3,1545.7,10804.8,10813.8,10811.0,4056.6,4058.0,4061.4,47345.7,47346.1,2225889.5,2414366.0,3016.9,3015.0,3015.1,3034.5,3033.7,3034.1,1100.4,1100.4,1100.4,1833.1,1830.9,1831.4,5554.4,5556.3,26.719999,35.0
2025-06-04 09:06:40,122388.4,122168.9,24725.7,24732.1,24721.2,18622.6,18619.2,18627.2,34955.3,34969.3,34961.9,23493.8,23498.9,23497.1,221768.5,221383.5,3007.3,2999.0,1945.8,2184084.2,1946.0,1100.1,1100.1,1100.1,2870.0,2869.6,2869.2,1758.9,1759.7,1760.2,4826.1,4824.7,8744.0,8744.2,7252.8,7248.6,7251.1,1545.5,1545.6,1546.0,10807.2,10800.8,10805.6,4056.2,4061.2,4061.5,47274.9,47339.5,2313138.2,2252091.8,3016.8,3014.9,3014.6,3034.3,3034.1,3034.3,1100.4,1100.4,1100.4,1832.9,1831.2,1831.4,5555.8,5556.9,26.690001,35.02
2025-06-04 09:06:42,122083.4,122757.2,24745.5,24734.3,24732.0,18617.5,18619.1,18612.8,34948.1,34956.6,34945.0,23500.3,23504.5,23478.1,221300.9,223066.0,3007.5,2998.9,1945.6,2166135.8,1945.5,1100.1,1100.1,1100.1,2870.7,2870.3,2870.1,1759.0,1759.6,1760.1,4826.2,4825.4,8751.1,8748.4,7251.0,7252.8,7253.4,1545.5,1545.7,1546.0,10790.2,10792.0,10800.3,4062.4,4061.7,4064.0,47294.9,47336.3,2322195.2,2247398.0,3017.4,3015.3,3014.4,3034.5,3034.3,3034.5,1100.4,1100.4,1100.4,1833.1,1831.5,1831.8,5556.5,5555.3,26.700001,35.029999
2025-06-04 09:06:43,122289.9,122457.9,24719.8,24724.6,24726.5,18603.1,18610.7,18613.2,34958.1,34938.6,34967.0,23487.8,23494.4,23497.8,222242.4,221963.7,3007.2,2999.2,1945.7,2132642.2,1945.7,1100.2,1100.1,1100.1,2870.8,2870.4,2869.7,1759.5,1759.9,1760.5,4825.9,4825.6,8744.6,8745.8,7248.7,7250.1,7251.9,1545.9,1546.0,1546.2,10794.7,10801.5,10782.2,4058.3,4060.3,4063.1,47293.8,47314.0,2174873.8,2283745.0,3017.3,3015.5,3015.4,3034.5,3034.3,3034.6,1100.4,1100.4,1100.4,1833.7,1831.8,1832.0,5557.6,5557.7,26.700001,35.02
2025-06-04 09:06:45,122179.0,122184.0,24731.0,24723.9,24722.7,18620.5,18624.3,18638.9,34942.8,34961.9,34970.1,23486.3,23495.5,23507.2,222184.1,222192.4,3007.4,2999.1,1945.9,2182476.8,1945.6,1100.1,1100.1,1100.1,2871.7,2870.5,2870.0,1759.0,1759.7,1760.2,4825.5,4825.3,8744.4,8745.0,7252.4,7250.5,7250.1,1545.6,1545.6,1546.0,10799.4,10799.2,10797.2,4059.5,4060.4,4065.2,47283.7,47356.2,2271499.5,2285505.0,3017.3,3015.9,3015.3,3034.6,3034.5,3034.8,1100.4,1100.4,1100.4,1833.2,1831.7,1832.1,5558.9,5558.4,26.700001,34.990002
2025-06-04 09:06:47,122300.0,122484.5,24751.2,24727.1,24729.0,18624.8,18626.0,18627.7,34978.1,34978.6,34949.2,23509.6,23493.5,23512.2,221383.5,222697.3,3007.4,2998.8,1946.0,2201515.0,1946.1,1100.1,1100.1,1100.1,2871.0,2870.4,2870.1,1759.0,1759.7,1760.3,4826.5,4825.6,8742.5,8742.2,7253.0,7255.0,7254.3,1545.7,1545.7,1546.2,10790.5,10796.1,10791.7,4059.8,4059.9,4058.2,47256.4,47395.8,2343761.2,2309535.0,3017.9,3016.2,3015.6,3035.0,3034.5,3034.8,1100.4,1100.4,1100.3,1833.5,1831.9,1832.3,5555.2,5555.8,26.68,34.990002
2025-06-04 09:06:49,122403.6,122564.3,24742.5,24740.9,24747.7,18613.8,18621.3,18629.9,34964.0,34947.3,34954.5,23485.2,23509.5,23500.5,224336.2,222405.0,3007.2,2999.1,1945.8,2102402.2,1945.7,1100.2,1100.1,1100.1,2871.2,2871.1,2870.7,1759.2,1760.0,1760.7,4825.8,4825.1,8744.3,8747.2,7251.5,7253.0,7252.3,1546.0,1545.9,1546.2,10797.6,10793.9,10799.2,4059.0,4057.3,4058.1,47309.6,47362.0,2254660.2,2357268.8,3018.2,3016.5,3016.3,3035.3,3034.7,3035.0,1100.4,1100.4,1100.4,1834.0,1832.3,1832.5,5557.9,5558.2,26.700001,35.0
2025-06-04 09:06:51,122168.9,122117.3,24737.5,24751.1,24741.3,18629.6,18621.8,18630.8,34946.6,34961.2,34968.6,23500.6,23503.8,23493.3,221947.0,222354.9,3007.4,2999.0,1945.8,2062554.2,1945.7,1100.2,1100.2,1100.1,2871.6,2871.2,2871.3,1759.3,1760.3,1760.8,4825.8,4825.3,8742.8,8741.5,7254.7,7253.9,7252.6,1545.9,1545.8,1546.0,10790.3,10784.8,10786.4,4054.3,4059.8,4058.9,47310.0,47338.4,2227561.8,2330865.5,3018.7,3016.6,3016.9,3035.2,3034.8,3035.2,1100.4,1100.4,1100.4,1833.9,1832.0,1832.2,5557.4,5555.9,26.719999,35.009998
2025-06-04 09:06:53,122208.0,122368.2,24716.1,24737.3,24730.9,18639.0,18622.1,18620.5,34956.1,34966.8,34957.3,23497.7,23511.8,23514.1,222542.7,221689.8,3007.9,2999.2,1945.9,2181674.0,1945.9,1100.1,1100.1,1100.1,2872.1,2871.5,2871.4,1759.3,1759.7,1760.4,4827.2,4826.0,8746.7,8746.8,7251.3,7251.3,7250.5,1546.1,1545.8,1546.2,10789.0,10794.4,10797.1,4057.3,4059.4,4060.2,47287.5,47359.9,2210541.2,2253803.5,3018.6,3016.9,3016.7,3035.2,3034.9,3035.0,1100.4,1100.4,1100.4,1833.9,1832.2,1832.7,5557.3,5557.2,26.719999,34.91
2025-06-04 09:06:56,122351.8,122533.9,24738.4,24736.9,24749.3,18634.4,18622.2,18620.2,34967.4,34960.6,34941.4,23523.2,23512.1,23504.5,222288.2,222551.0,3007.4,2999.3,1946.1,2223386.2,1945.9,1100.1,1100.1,1100.1,2872.1,2870.8,2870.9,1759.4,1759.9,1760.9,4826.4,4826.0,8744.0,8743.7,7250.0,7249.6,7248.6,1546.2,1545.9,1546.4,10808.0,10803.7,10806.6,4057.5,4058.9,4062.2,47316.2,47339.5,2165345.0,2292129.8,3019.2,3017.7,3016.9,3034.8,3034.7,3035.0,1100.4,1100.4,1100.4,1834.2,1832.2,1832.8,5557.0,5557.1,26.719999,34.970001
2025-06-04 09:07:01,122482.0,122308.8,24751.8,24758.3,24746.9,18617.8,18621.5,18629.5,34935.7,34939.0,34976.1,23506.3,23509.6,23505.2,222755.9,222927.6,3007.2,2999.0,1946.2,2074457.9,1946.3,1100.2,1100.1,1100.1,2872.4,2871.9,2872.2,1759.6,1760.2,1760.8,4826.8,4826.8,8746.8,8746.5,7250.1,7253.6,7254.2,1546.4,1546.1,1546.8,10785.4,10793.1,10796.5,4057.9,4060.0,4060.9,47325.9,47342.2,2262401.0,2248250.0,3019.7,3017.8,3017.5,3034.8,3034.9,3035.0,1100.4,1100.4,1100.3,1834.2,1832.5,1832.5,5557.7,5556.8,26.700001,34.970001
2025-06-04 09:07:05,122080.9,122427.6,24732.8,24741.9,24751.9,18613.2,18621.9,18627.6,34933.5,34952.5,34981.8,23500.9,23505.9,23513.5,221901.3,221590.4,3007.5,2999.2,1946.2,2109131.2,1946.2,1100.1,1100.1,1100.1,2872.3,2872.4,2872.7,1759.3,1760.3,1760.7,4826.8,4826.4,8746.3,8747.3,7250.5,7251.8,7251.9,1546.5,1546.3,1546.9,10784.5,10789.1,10793.4,4059.9,4060.4,4063.9,47265.6,47405.4,2363845.8,2332699.0,3019.5,3017.6,3017.5,3035.0,3035.4,3035.2,1100.4,1100.4,1100.4,1833.9,1832.3,1832.7,5557.3,5557.2,26.690001,34.919998
2025-06-04 09:07:07,122269.7,122497.1,24737.6,24740.3,24724.8,18617.7,18625.1,18614.8,34976.9,34979.9,34948.6,23509.9,23510.5,23508.0,222396.6,222250.7,3007.8,2999.2,1946.3,2301022.8,1946.2,1100.2,1100.1,1100.1,2873.4,2873.7,2873.1,1759.4,1760.2,1760.9,4827.1,4826.2,8744.7,8745.3,7249.4,7250.7,7250.3,1546.4,1546.1,1546.6,10804.9,10798.7,10806.9,4056.2,4060.9,4063.1,47329.8,47399.2,2191347.2,2258954.0,3020.5,3018.8,3017.3,3035.8,3035.2,3035.2,1100.4,1100.4,1100.4,1834.4,1832.3,1832.5,5557.8,5557.7,26.690001,34.98
2025-06-04 09:07:09,122318.9,122976.2,24735.1,24737.2,24747.8,18621.5,18622.2,18627.5,34980.3,34978.4,34950.9,23506.2,23502.5,23503.3,222475.9,222772.6,3007.8,2999.6,1946.3,2146536.0,1946.5,1100.1,1100.1,1100.1,2871.9,2871.9,2872.0,1759.3,1760.2,1760.9,4827.1,4827.8,8743.6,8745.6,7251.1,7254.5,7251.9,1546.5,1546.6,1546.9,10802.7,10804.3,10801.9,4060.4,4059.1,4063.6,47317.4,47297.0,2328120.5,2354461.2,3020.5,3018.8,3018.6,3035.5,3035.2,3035.3,1100.4,1100.4,1100.4,1834.5,1832.7,1833.0,5557.4,5556.0,26.700001,34.950001
2025-06-04 09:07:11,122393.4,122292.4,24750.9,24750.9,24742.6,18621.4,18631.5,18617.4,34955.7,34979.0,34985.4,23503.4,23495.8,23500.4,222806.1,222134.1,3007.9,2999.5,1946.6,2108381.5,1946.5,1100.1,1100.1,1100.1,2872.5,2873.0,2872.9,1759.6,1760.3,1760.7,4827.6,4826.6,8746.8,8746.5,7251.4,7250.7,7253.5,1546.5,1546.3,1546.8,10806.0,10803.9,10799.1,4060.7,4061.4,4062.3,47315.5,47375.9,2334535.5,2201515.0,3021.2,3019.3,3019.1,3035.5,3035.2,3035.4,1100.4,1100.4,1100.4,1834.8,1833.1,1833.2,5560.2,5559.9,26.719999,34.98
2025-06-04 09:07:12,122324.0,122575.7,24747.6,24741.2,24739.2,18626.8,18624.8,18624.1,34976.3,34976.3,34962.8,23492.3,23511.1,23497.7,221267.8,223339.1,3007.9,2999.4,1946.7,2176469.8,1946.6,1100.2,1100.1,1100.1,2872.7,2872.0,2872.2,1759.8,1760.4,1761.1,4826.5,4826.6,8745.3,8743.2,7251.0,7250.3,7253.4,1546.5,1546.3,1546.8,10799.1,10796.9,10799.7,4061.8,4065.4,4065.4,47309.6,47341.8,2290359.5,2374730.2,3021.4,3019.6,3018.9,3035.6,3035.2,3035.4,1100.4,1100.4,1100.4,1834.9,1832.9,1833.2,5561.8,5560.7,26.719999,34.93
2025-06-04 09:07:14,122254.6,122499.7,24754.9,24743.2,24745.0,18639.4,18625.8,18615.6,34980.7,34953.3,34948.1,23514.4,23520.3,23518.8,221747.8,223108.0,3008.0,2999.8,1946.4,2139566.8,1946.8,1100.2,1100.1,1100.1,2872.7,2873.0,2872.5,1759.7,1760.7,1761.2,4827.8,4827.4,8746.3,8748.9,7248.9,7249.8,7248.8,1546.4,1546.4,1546.8,10795.8,10804.4,10789.6,4058.9,4061.4,4062.8,47317.4,47314.3,2292129.8,2297457.2,3021.0,3019.3,3018.8,3035.2,3035.4,3035.4,1100.4,1100.4,1100.4,1834.5,1832.7,1833.2,5561.0,5559.6,26.700001,34.970001
2025-06-04 09:07:16,122026.8,122546.5,24763.4,24745.0,24752.0,18634.5,18629.6,18630.8,34932.1,34963.0,34974.5,23507.9,23508.5,23508.5,221569.6,222396.6,3008.1,2999.6,1946.7,2208894.5,1946.8,1100.1,1100.1,1100.1,2872.6,2872.2,2872.6,1759.7,1760.3,1760.9,4828.6,4827.2,8750.1,8752.4,7251.8,7251.4,7253.1,1546.7,1546.4,1547.0,10799.9,10798.3,10799.2,4057.0,4058.4,4059.0,47307.0,47358.8,2258094.2,2158645.8,3020.9,3019.2,3018.7,3035.3,3034.7,3035.4,1100.4,1100.4,1100.4,1834.7,1833.1,1833.4,5560.7,5560.3,26.700001,34.93
2025-06-04 09:07:18,122388.4,122324.0,24742.9,24763.0,24747.4,18632.0,18623.7,18623.3,34957.3,34973.7,34941.6,23507.5,23522.2,23500.9,222446.7,222551.0,3008.1,3000.0,1946.5,2216737.8,1946.7,1100.1,1100.1,1100.1,2873.4,2873.2,2873.2,1759.8,1760.6,1761.2,4826.7,4826.9,8750.8,8753.2,7250.0,7250.2,7247.8,1546.6,1546.4,1546.9,10796.6,10807.2,10802.4,4060.6,4061.8,4060.6,47310.4,47377.9,2219226.2,2321286.2,3021.4,3019.6,3019.5,3035.3,3035.1,3035.5,1100.4,1100.4,1100.4,1834.5,1832.8,1833.3,5559.2,5560.0,26.719999,34.939999
2025-06-04 09:07:20,122358.1,122346.7,24769.1,24764.0,24742.4,18621.0,18629.3,18633.2,34963.0,35015.1,34958.7,23509.0,23507.5,23514.3,222055.1,219555.3,3007.9,2999.6,1946.8,2141884.8,1946.8,1100.1,1100.1,1100.1,2873.4,2872.6,2872.3,1759.7,1760.1,1760.6,4827.2,4828.0,8752.6,8752.2,7250.6,7251.2,7249.6,1546.6,1546.5,1546.8,10795.0,10788.3,10785.5,4060.8,4062.4,4064.0,47324.4,47410.6,2227561.8,2279356.2,3022.0,3020.3,3020.0,3035.5,3035.0,3035.4,1100.4,1100.4,1100.4,1834.5,1832.8,1832.7,5560.3,5560.2,26.719999,34.91
